@relation dataset_feat_h

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {clean,defective}

@data
1,1,4,2,2,1,414,602,0,0,2,clean
15,15,5,168,44186,22,764,3653,1179,796,1211,defective
2,2,1,10,10,2,357,11415,3286,2,2,clean
6,6,2,400,9723,23,588,4752,1431,200,222,defective
7,7,1,144648,1088,10,357,6014,1743,65,42,defective
2,2,2,219,251,2,375,7821,2336,117,8,clean
5,5,3,108,27123,6,588,6470,2063,2257,2263,defective
7,7,4,297,1545,11,414,6342,1956,55,85,clean
19,19,5,868,52917,35,764,4541,1391,645,866,defective
1,1,1,4,22,2,357,2545,758,6,5,clean
3,3,2,71095,27525,4,588,5286,1557,3426,3454,defective
3,3,3,44,545,4,414,1493,490,72,64,defective
2,2,4,1764,270,15,764,3616,1079,4,13,defective
2,2,1,4,55,4,357,2331,674,10,3,clean
1,1,2,7,7,1,375,2377,769,7,0,clean
1,1,3,11918972,26919,2,588,8201,2302,6718,6741,defective
1,1,4,2100,121,1,414,4191,1507,21,100,clean
5,5,5,3,3376,6,764,5184,1239,282,280,defective
1,1,1,144648,761,1,357,7144,2110,392,369,defective
1,1,2,22,26,2,375,4268,1117,0,12,clean
8,8,3,15964,27642,11,588,8553,2418,1244,1268,defective
1,1,4,28,28,1,414,8292,2503,28,0,clean
9,9,5,201552,15606,14,764,4811,1407,562,552,defective
1,1,1,144648,761,1,357,7144,2110,392,369,defective
1,1,2,11918972,26919,2,588,8201,2302,6718,6741,defective
1,1,3,58,59,1,414,9661,2617,1,58,clean
4,4,4,201552,12768,7,764,5088,1514,910,913,clean
3,3,1,144648,768,3,357,4587,1382,132,123,defective
3,3,2,7426,27123,4,588,6213,1750,3390,3390,defective
3,3,3,60,31,3,414,6880,1785,9,1,defective
7,7,4,201552,18060,10,764,4204,1318,907,898,clean
2,2,1,87,793,2,357,5772,1782,210,186,defective
3,3,2,4,66,4,375,7514,2075,12,4,clean
5,5,3,4,29862,6,588,8550,2576,2406,2571,defective
5,5,4,1,726,7,414,6266,2074,34,69,clean
10,10,5,234,31125,15,764,3930,1266,926,1148,defective
7,7,1,23,5196,13,357,4644,1227,38,361,clean
4,4,2,3,143,6,375,5762,1630,19,4,defective
7,7,3,11449,29131,10,588,4953,1250,1453,1459,defective
6,6,4,5605,943,8,414,5050,1333,64,53,clean
13,13,5,43,39345,28,764,2934,777,634,770,defective
2,2,1,3726,2831,4,357,2657,551,29,678,clean
4,4,2,99,28682,5,588,5420,1416,2987,2749,defective
2,2,3,60,64,2,414,2867,853,21,11,clean
7,7,4,4511,3965,9,764,2697,601,197,243,clean
2,2,1,3550,193,3,357,2180,556,28,35,clean
2,2,2,154,27,2,375,6704,1688,7,6,defective
1,1,3,18300,662,2,588,2311,410,145,185,clean
4,4,4,3575,15555,7,764,2635,651,1101,1121,clean
4,4,1,253,2774,6,357,4051,924,18,443,clean
1,1,1,23,23,1,357,3124,707,23,0,clean
1,1,2,1564,18088,5,588,2358,1226,1635,1982,defective
5,5,3,12267,2643,7,764,4930,1090,139,237,clean
1,1,1,13508,1239,1,357,1278,254,11,1228,clean
1,1,1,13508,2478,2,357,1278,254,11,1228,clean
1,1,1,1,2,1,357,2250,771,1,1,clean
1,1,2,138,29,1,764,2522,848,6,23,clean
1,1,1,8,8,1,357,226,0,8,0,clean
1,1,2,36,15,1,588,243,0,3,12,clean
4,4,3,61,1445,4,764,162,0,188,173,clean
1,1,1,1440,188,1,357,596,105,180,8,clean
2,2,1,1,10,2,357,4208,1396,4,0,clean
1,1,2,7,8,1,588,925,166,7,1,clean
3,3,3,16,1461,3,764,2516,861,242,244,clean
1,1,1,25,10,1,357,6247,2042,5,5,defective
1,1,2,690,53,1,588,6683,2220,30,23,defective
3,3,3,131140,812,3,414,6810,2255,154,116,clean
3,3,4,1,11224,6,764,4010,1341,905,965,clean
3,3,1,2400,847,3,357,2122,588,276,6,defective
2,2,2,2559,6577,4,764,2556,789,799,844,clean
2,2,1,8,45,4,357,3274,961,10,1,clean
1,1,2,1,2,1,588,855,232,1,1,clean
3,3,3,1369,4382,4,764,2379,697,565,530,clean
1,1,1,1,5,2,357,1315,414,1,1,clean
1,1,2,14,15,1,375,2602,832,14,1,defective
3,3,3,3249,290,5,588,1160,337,29,28,defective
1,1,1,144648,761,1,357,7144,2110,392,369,defective
1,1,2,9,9,1,588,852,229,0,9,clean
3,3,3,10,33,4,414,7073,1943,7,0,defective
8,8,4,201552,14572,10,764,4216,1161,868,588,defective
1,1,1,1,5,2,357,1315,414,1,1,clean
1,1,1,30,11,1,357,2765,789,6,5,clean
1,1,2,121,22,1,588,3039,911,11,11,clean
1,1,3,12769,226,1,764,1293,399,113,113,clean
2,2,1,429,529,3,357,303,32,165,10,defective
2,2,2,3025,158,2,588,174,16,37,41,clean
1,1,3,49,14,1,764,292,33,7,7,clean
2,2,1,10028,264,2,357,2675,613,48,83,clean
1,1,2,26380,1362,2,588,4483,1097,670,10,clean
2,2,3,11,289,6,414,3385,826,27,20,clean
1,1,1,4,4,1,357,6531,2498,2,2,clean
1,1,1,3,6,2,357,5879,1609,2,1,clean
1,1,1,120,22,1,357,11115,2796,10,12,defective
1,1,2,4935616,8627,2,588,3157,819,481,3832,defective
1,1,3,578,102,2,764,92,0,17,34,clean
2,2,1,1782,91,2,357,6427,2108,28,17,clean
2,2,2,56,39,2,588,6675,2213,9,10,clean
1,1,3,283550,1065,1,764,3428,1180,530,535,clean
3,3,1,26,754,3,357,2646,623,158,92,defective
5,5,2,16632,2373,6,588,1146,281,254,141,defective
1,1,1,266,33,1,357,4170,1327,14,19,clean
1,1,2,16,16,1,375,4302,1387,16,0,clean
1,1,3,43605,426,1,588,4398,1429,171,255,defective
4,4,1,26,780,4,357,2225,510,122,72,defective
1,1,2,75,28,1,375,2724,652,3,25,clean
4,4,3,16632,2688,5,588,878,249,186,350,defective
1,1,1,160,28,1,357,6623,2174,20,8,clean
1,1,2,1,1,1,588,6784,2213,1,0,clean
1,1,1,120,22,1,357,11115,2796,10,12,defective
1,1,2,4935616,8627,2,588,3157,819,481,3832,defective
2,2,3,578,414,3,764,94,0,63,74,clean
1,1,1,120,22,1,357,11115,2796,10,12,defective
1,1,2,4935616,8627,2,588,3157,819,481,3832,defective
1,1,3,578,102,2,764,92,0,17,34,clean
1,1,1,15,15,1,357,14,0,0,15,clean
1,1,2,1736,87,1,375,4268,1370,56,31,clean
2,2,3,2500,302,2,588,4475,1437,102,49,defective
1,1,4,306,57,1,414,4618,1506,51,6,clean
1,1,1,1572,527,1,357,108,28,3,524,clean
2,2,1,397814,2690,3,357,2212,328,600,296,defective
1,1,2,55484,531,1,375,2547,379,388,143,clean
1,1,3,28512,744,2,588,2644,406,264,108,clean
1,1,4,49590,451,1,764,2643,401,261,190,clean
1,1,1,12,8,1,357,226,0,6,2,clean
1,1,2,490,49,1,414,284,0,14,35,clean
1,1,3,469221,1370,1,764,310,0,683,687,clean
2,2,1,160,42,2,357,6616,2173,14,7,clean
4,4,2,4,99,4,588,6700,2215,11,13,defective
1,1,1,27882880,12212,1,357,10754,224,3040,9172,defective
1,1,2,1088,66,1,764,231,53,32,34,clean
2,2,1,782,75,2,357,2121,577,23,14,clean
2,2,2,1444,85,2,588,4433,1178,20,22,clean
4,4,3,4,262,15,414,5703,1751,8,9,defective
15,15,4,15,9528,18,764,4466,1306,191,337,defective
1,1,1,1572,527,1,357,108,28,3,524,clean
2,2,1,27,200,2,357,308,52,94,5,clean
1,1,2,3,3,1,375,556,0,3,0,defective
3,3,3,14,546,3,588,1686,310,81,100,defective
1,1,4,9,144,6,414,1996,556,9,14,defective
1,1,1,40889,1350,1,357,3846,864,31,1319,clean
2,2,2,339853,1533,2,764,3333,731,381,385,clean
1,1,1,4,4,1,357,2050,700,4,0,clean
1,1,2,3086,3086,1,588,0,700,0,3086,clean
2,2,3,16,13,2,414,3563,1199,5,1,clean
2,2,4,720,626,3,764,5061,1305,100,108,clean
1,1,1,28,28,1,357,702,132,28,0,clean
1,1,2,2208,94,1,764,1534,151,48,46,clean
1,1,1,3550,121,1,357,3011,504,50,71,clean
1,1,2,37349,390,1,588,2954,503,169,221,clean
3,3,1,397814,1620,3,357,2315,352,382,157,defective
2,2,2,1521,687,3,375,2427,368,155,73,defective
1,1,3,28512,372,1,588,2644,406,264,108,clean
1,1,4,49590,451,1,764,2643,401,261,190,clean
2,2,1,28,36,2,357,2,0,16,2,clean
1,1,2,196,28,1,764,3,0,14,14,clean
1,1,1,3315,124,1,357,7290,2171,85,39,defective
1,1,2,38,21,1,588,2662,408,19,2,clean
1,1,1,3,3,1,357,226,0,3,0,clean
1,1,2,469221,2740,2,764,310,0,683,687,clean
1,1,1,28,16,1,357,819,150,14,2,clean
1,1,2,22197,596,2,375,874,156,151,147,clean
1,1,3,2401,98,1,764,1190,199,49,49,clean
1,1,1,28,28,1,357,2,0,28,0,clean
1,1,2,280,34,1,375,3,0,14,20,clean
1,1,3,5,5,1,588,3,0,5,0,clean
1,1,4,196,28,1,764,3,0,14,14,clean
1,1,1,26334,325,1,357,443,87,171,154,clean
1,1,1,293,293,1,357,11315,159,293,0,clean
1,1,1,585,54,1,357,4169,1327,39,15,clean
3,3,2,2500,948,4,588,4511,1459,64,172,defective
1,1,1,293,293,1,357,11315,159,293,0,clean
2,2,1,1032,71,2,357,864,112,22,13,clean
1,1,1,3,4,1,357,226,0,3,1,clean
1,1,2,469221,1370,1,764,310,0,683,687,clean
2,2,1,68,2825,4,357,1902,345,704,2,defective
4,4,1,87,74,5,357,4384,904,11,3,clean
1,1,2,5,6,1,588,8317,138,5,1,clean
1,1,3,130,23,1,414,8459,3008,13,10,clean
6,6,4,1,9847,9,764,3564,1106,607,486,defective
1,1,1,1,2,1,357,20,0,1,1,clean
1,1,2,166,166,1,375,0,0,0,166,clean
2,2,3,4,102,2,588,24,0,15,35,clean
1,1,4,324,141,3,764,12,0,23,24,clean
1,1,1,27,12,1,357,390,75,9,3,clean
1,1,2,64,3322,4,588,2130,1855,10,820,clean
1,1,1,10,11,1,357,16990,4368,10,1,clean
1,1,2,11918972,26919,2,588,8201,2302,6718,6741,defective
1,1,3,80,80,1,764,9568,2572,0,80,clean
2,2,1,1032,71,2,357,864,112,22,13,clean
1,1,2,12996,456,2,588,1187,177,114,114,clean
1,1,3,9,6,1,764,1217,178,3,3,clean
1,1,1,30,17,1,357,16993,4373,15,2,clean
1,1,2,11918972,26919,2,588,8201,2302,6718,6741,defective
1,1,3,477,62,1,414,9444,2567,53,9,clean
2,2,1,3542,246,2,357,777,142,107,15,defective
4,4,2,7,542,4,764,1082,183,94,41,clean
2,2,1,6,84,2,357,4904,1500,25,16,clean
1,1,2,13,13,1,375,1257,396,13,0,clean
2,2,3,16,281,2,588,1345,422,126,14,clean
10,10,4,588,13813,11,764,1737,556,509,745,clean
1,1,1,1782,174,2,357,6421,2106,54,33,clean
1,1,2,690,53,1,588,6683,2220,30,23,defective
1,1,3,283550,1065,1,764,3428,1180,530,535,clean
1,1,1,80,36,2,357,101,0,10,8,clean
1,1,2,3,4,1,414,116,0,3,1,clean
2,2,3,30,15,2,764,149,0,4,3,clean
1,1,1,14362,253,1,357,16625,4301,86,167,clean
2,2,2,1700070,29692,3,588,11626,3215,4783,5113,defective
1,1,1,16,8,1,357,2160,498,4,4,clean
2,2,2,1292,1294,2,375,1079,498,0,646,clean
2,2,3,24336,361,2,588,5136,300,89,91,defective
2,2,4,4,7,2,414,5239,1734,1,2,clean
4,4,5,15376,1112,6,764,1458,249,86,99,clean
1,1,1,5,5,1,357,420,87,5,0,clean
1,1,2,2,2,1,375,420,87,2,0,clean
1,1,3,2,3,1,588,420,87,2,1,clean
1,1,1,6,6,1,357,7576,138,6,0,clean
1,1,1,120,22,1,357,11115,2796,10,12,defective
1,1,2,4935616,8627,2,588,3157,819,481,3832,defective
2,2,3,252,46,2,414,3079,669,16,7,clean
4,4,4,35,679,6,764,3746,1129,20,92,clean
3,3,1,6,42,3,357,5798,349,14,0,clean
1,1,2,182,33,1,375,2349,808,26,7,defective
3,3,1,10,50,4,357,3080,424,10,2,clean
1,1,2,6,6,1,375,238,0,6,0,clean
3,3,3,7,1381,3,764,3128,1038,230,230,clean
1,1,1,30,30,1,357,7562,138,30,0,clean
2,2,1,22,19,2,357,7579,138,7,2,clean
2,2,2,1,2,2,375,7755,138,1,0,clean
1,1,1,1,1,1,357,7562,138,1,0,clean
2,2,2,3,5,2,375,7763,138,2,0,clean
1,1,1,1,1,1,357,7562,138,1,0,clean
1,1,2,32944,374,1,588,2248,562,142,232,clean
1,1,3,16,8,1,414,8320,2941,4,4,clean
2,2,1,22,19,2,357,7579,138,7,2,clean
1,1,2,1,1,1,375,7755,138,1,0,clean
1,1,3,5,5,1,414,8340,2955,5,0,clean
1,1,1,27,28,1,357,6229,2282,27,1,clean
1,1,2,36,12,1,375,6398,2351,6,6,clean
1,1,3,5,542,3,588,3720,1240,24,156,defective
1,1,1,1804,104,1,357,16624,4301,22,82,clean
3,3,2,276,228,3,588,1754,402,60,16,defective
1,1,3,432,85,3,414,1934,466,3,25,clean
1,1,1,1,2,1,357,20,0,1,1,clean
1,1,1,9,6,1,357,2,0,3,3,clean
1,1,2,253,34,1,764,2,0,11,23,clean
2,2,1,8,5388,6,357,2994,669,18,879,clean
1,1,1,90,90,1,357,602,92,0,90,clean
2,2,1,1782,91,2,357,6427,2108,28,17,clean
2,2,1,15,117,4,357,1362,397,20,9,clean
2,2,2,1015,124,3,375,483,76,19,21,clean
3,3,3,374,270,4,588,3487,1107,9,58,defective
4,4,4,754,1565,4,764,1810,517,194,196,clean
7,7,1,1000,143,10,357,754,132,6,7,defective
1,1,2,5796,197,1,414,301,52,36,161,clean
1,1,1,1440,188,1,357,596,105,180,8,clean
1,1,2,12,8,1,414,104,26,2,6,clean
2,2,1,2,5,2,357,858,111,2,0,clean
1,1,2,25,10,1,375,864,112,5,5,clean
1,1,3,5049,314,1,588,1101,166,297,17,defective
2,2,4,64,29,2,764,1216,178,6,8,clean
2,2,1,28,36,2,357,2,0,16,2,clean
1,1,2,196,28,1,764,3,0,14,14,clean
2,2,1,28,36,2,357,2,0,16,2,clean
1,1,2,196,28,1,764,3,0,14,14,clean
2,2,1,28,36,2,357,2,0,16,2,clean
1,1,2,196,28,1,764,3,0,14,14,clean
2,2,1,28,36,2,357,2,0,16,2,clean
1,1,2,196,28,1,764,3,0,14,14,clean
2,2,1,28,36,2,357,2,0,16,2,clean
1,1,2,196,28,1,764,3,0,14,14,clean
1,1,1,1530,79,1,357,926,147,34,45,clean
1,1,2,3481,118,1,764,904,147,59,59,clean
4,4,1,9,75,4,357,1687,393,16,2,defective
5,5,2,10,589,25,375,1348,324,18,4,clean
7,7,3,396,14196,15,588,1016,458,286,660,defective
5,5,4,88509,8099,6,414,1614,530,644,705,defective
17,17,5,444,5457,30,764,2084,486,100,81,clean
1,1,1,3542,177,1,357,740,135,154,23,defective
1,1,1,3542,177,1,357,740,135,154,23,defective
2,2,1,4,21,2,357,818,150,9,1,clean
1,1,1,1440,77,1,357,4987,1516,45,32,clean
1,1,2,25,90,2,375,5843,1851,3,41,clean
1,1,1,3542,177,1,357,740,135,154,23,defective
1,1,1,3542,177,1,357,740,135,154,23,defective
2,2,1,12,16,2,357,4169,1327,4,4,clean
2,2,1,12,24,4,357,2108,663,3,3,clean
1,1,1,1,2,1,357,3340,1167,1,1,clean
1,1,2,9,6,1,414,3452,1212,3,3,clean
2,2,3,2,991,2,764,3488,1206,247,248,clean
2,2,1,12,16,2,357,4169,1327,4,4,clean
2,2,2,2500,311,2,588,4532,1458,34,121,clean
1,1,1,27,12,1,357,20,0,9,3,clean
1,1,2,1961,180,2,414,20,0,37,53,clean
1,1,1,27,12,1,357,20,0,9,3,clean
1,1,2,1961,180,2,414,20,0,37,53,clean
1,1,1,27,12,1,357,20,0,9,3,clean
1,1,2,1961,180,2,414,20,0,37,53,clean
1,1,3,2068,91,1,764,20,0,44,47,clean
1,1,1,1,1,1,357,11,0,1,0,clean
1,1,2,126,46,2,375,11,0,14,9,clean
1,1,3,143,143,1,588,0,0,0,143,clean
1,1,1,3542,177,1,357,740,135,154,23,defective
1,1,1,14,9,1,357,1345,411,7,2,clean
1,1,1,14,9,1,357,1345,411,7,2,clean
1,1,1,16,8,1,357,3104,703,4,4,clean
3,3,2,3150,863,4,764,5820,1297,97,118,clean
1,1,1,32,12,1,357,232,0,8,4,clean
1,1,2,469221,1370,1,764,310,0,683,687,clean
2,2,1,836,89,2,357,1664,335,13,31,clean
1,1,2,3,3,1,375,1324,259,0,3,clean
1,1,1,8,6,1,357,4223,1353,4,2,clean
1,1,2,22,13,1,588,4395,1418,2,11,clean
5,5,1,4,862,9,357,1252,213,41,54,defective
3,3,2,540,60,3,375,860,148,12,7,clean
7,7,3,355,9315,9,588,2596,785,501,533,defective
4,4,4,59792,859,4,414,4161,966,80,134,defective
2,2,5,99,132,9,764,2120,509,7,7,clean
1,1,1,108558,1089,1,357,4272,981,111,978,clean
1,1,1,384,70,1,357,4224,1356,64,6,clean
1,1,2,12,8,1,375,4328,1396,6,2,clean
1,1,3,22,13,1,588,4395,1418,2,11,clean
2,2,1,4,12,2,357,2531,575,3,3,clean
2,2,2,77672,8267,3,588,3926,1354,1363,1392,defective
1,1,3,59792,1104,2,414,5613,1280,148,404,clean
1,1,4,12267,308,1,764,5886,1294,47,261,clean
1,1,1,290,126,2,357,921,184,5,58,clean
1,1,1,24,22,2,357,861,111,8,3,clean
1,1,2,10,20,2,375,855,115,10,0,clean
4,4,3,396,578,6,588,1009,144,53,42,clean
1,1,1,3,4,1,357,204,47,1,3,clean
1,1,2,18,9,1,588,203,47,3,6,clean
2,2,1,108558,1094,2,357,2346,534,58,489,clean
3,3,2,100,1434,5,375,670,84,224,62,clean
5,5,3,1,18690,13,588,1697,757,637,800,defective
3,3,4,59792,575,3,414,2488,426,57,134,defective
13,13,5,18,4815,17,764,2262,443,131,151,defective
3,3,1,2796,3515,4,357,1357,233,771,107,defective
6,6,2,3290,795,8,375,997,146,85,13,clean
1,1,3,1,2,1,588,810,123,1,1,clean
1,1,1,54,30,2,357,964,154,6,9,defective
1,1,2,18,23,2,375,967,155,9,2,clean
1,1,1,33,34,1,357,578,0,33,1,clean
1,1,1,28,16,1,357,819,150,14,2,clean
2,2,2,540,644,3,375,857,154,110,104,clean
1,1,3,7,8,1,588,925,166,7,1,clean
1,1,4,2401,98,1,764,1190,199,49,49,clean
4,4,1,3420,153,4,357,819,150,21,17,clean
11,11,2,180,848,12,375,853,152,39,31,defective
3,3,3,20,63,3,588,884,157,18,2,clean
2,2,4,4,6,2,414,941,164,2,0,clean
8,8,5,216,637,10,764,1028,176,48,15,clean
3,3,1,725,248,12,357,4397,1072,10,10,clean
2,2,1,216,36,2,357,1312,458,9,9,clean
1,1,1,4,4,1,357,1736,439,4,0,clean
1,1,2,35717,378,1,764,1770,458,187,191,clean
1,1,1,144648,761,1,357,7144,2110,392,369,defective
2,2,2,65448,745,5,588,6046,1871,55,93,clean
1,1,1,585,108,2,357,4169,1327,39,15,clean
4,4,2,715,1578,4,764,4944,1611,200,194,defective
1,1,1,26334,325,1,357,443,87,171,154,clean
1,1,1,22148,501,1,357,1867,522,49,452,clean
1,1,1,3726,123,1,357,2384,478,54,69,clean
2,2,2,288,449,3,764,2232,461,67,82,clean
7,7,1,4,183,11,357,3011,829,10,6,clean
6,6,2,51,27048,8,588,5718,1561,1687,1693,defective
4,4,3,810,85,4,414,2165,698,12,9,clean
5,5,4,2601,5111,6,764,1967,479,438,413,clean
1,1,1,3542,177,1,357,740,135,154,23,defective
3,3,2,112,500,4,375,955,135,62,63,defective
1,1,3,288,36,1,588,937,166,24,12,clean
1,1,4,2401,98,1,764,1190,199,49,49,clean
1,1,1,513,46,1,357,1626,285,27,19,clean
1,1,2,169,26,1,588,1587,285,13,13,clean
1,1,3,9603,196,1,764,1567,285,97,99,clean
1,1,1,513,46,1,357,1626,285,27,19,clean
1,1,2,3650,123,1,375,1582,283,50,73,clean
1,1,3,9603,196,1,764,1567,285,97,99,clean
1,1,1,513,46,1,357,1626,285,27,19,clean
1,1,2,9603,196,1,764,1567,285,97,99,clean
1,1,1,513,46,1,357,1626,285,27,19,clean
1,1,2,9603,196,1,764,1567,285,97,99,clean
3,3,1,126,116,3,357,4877,1575,25,13,defective
3,3,2,4,135,3,588,5660,1747,27,17,clean
1,1,3,2760,143,1,414,6808,2246,23,120,clean
4,4,4,4,1726,4,764,3386,953,213,217,clean
3,3,1,2400,1356,3,357,1997,553,293,158,defective
5,5,1,5,84,8,357,1122,225,6,3,clean
1,1,1,25,10,1,357,6247,2042,5,5,defective
3,3,2,3876,27079,4,588,13212,3503,3389,3380,defective
4,4,3,36,1192,9,764,5557,1635,58,74,defective
1,1,1,836,60,1,357,2061,422,22,38,clean
2,2,2,24,68,2,375,1305,254,33,1,clean
1,1,3,44099,420,1,764,1684,361,209,211,clean
1,1,1,76,23,1,357,2720,784,19,4,clean
1,1,2,595,52,1,414,3834,1093,17,35,clean
1,1,3,1550,3243,2,764,1184,355,846,775,clean
1,1,1,200,54,1,357,827,218,50,4,defective
2,2,1,144648,765,2,357,3769,1055,197,185,defective
4,4,2,40,60,4,375,4090,1401,13,1,clean
1,1,3,77672,8262,2,588,2948,1356,2044,2087,defective
4,4,4,3,111,13,414,4133,1317,5,3,clean
1,1,1,30,15,2,357,2210,544,6,1,clean
1,1,2,5900,178,2,588,2331,562,56,33,clean
3,3,3,19,195,3,414,5559,1639,35,29,clean
3,3,4,168921,2273,4,764,8160,2168,342,226,defective
1,1,1,69,69,1,357,544,94,0,69,clean
1,1,1,40,14,1,357,3340,1167,10,4,clean
1,1,2,4,4,1,588,3461,1211,2,2,clean
1,1,3,54,21,1,764,3475,1214,3,18,clean
1,1,1,72,18,1,357,549,0,12,6,clean
1,1,2,10,10,1,588,3773,1104,0,10,clean
4,4,3,25,1939,4,764,2406,548,240,244,clean
1,1,1,77,18,1,357,6319,2081,7,11,clean
1,1,2,4,5,1,375,6666,2188,4,1,clean
3,3,3,54,644,3,588,4483,1470,93,121,clean
3,3,4,512,2286,5,764,4427,1515,226,231,clean
1,1,1,7,8,1,357,3167,1011,7,1,defective
2,2,2,7965,500,3,588,3275,1074,41,125,defective
2,2,3,4,12,3,414,508,142,1,2,clean
1,1,1,20,9,1,357,500,172,5,4,clean
1,1,2,40,14,1,588,4392,1429,4,10,clean
2,2,1,1,359,2,357,9644,2466,95,84,defective
4,4,2,176,78,6,588,663,109,6,6,clean
1,1,1,2156,93,1,357,478,35,49,44,defective
1,1,2,23490,307,1,588,529,39,145,162,clean
3,3,1,315,98,3,357,1333,355,5,27,clean
1,1,2,324,36,1,588,1308,349,18,18,clean
1,1,3,1830,1830,1,764,0,349,0,1830,clean
4,4,1,25,1215,4,357,4203,1056,44,259,clean
2,2,2,24276,853,4,414,4926,1100,126,87,defective
1,1,3,265224,1030,1,764,4989,1094,514,516,clean
1,1,1,1998,91,1,357,2259,344,37,54,clean
1,1,2,17955,276,1,588,2196,346,105,171,clean
1,1,1,336,66,2,375,2946,756,23,10,clean
3,3,2,196,53,3,588,811,110,11,6,clean
3,3,3,75,64,6,414,1570,371,7,3,defective
5,5,4,4,1651,5,764,459,119,166,164,clean
3,3,1,51,692,5,375,874,156,73,65,clean
1,1,2,16,8,1,588,895,161,4,4,clean
2,2,3,18,34,2,764,986,171,14,2,clean
4,4,1,1736,596,6,375,4162,1353,68,30,defective
3,3,2,7392,235,3,588,4489,1453,61,17,defective
2,2,3,306,77,2,414,4627,1508,35,3,clean
2,2,4,244530,2342,2,764,4232,1409,584,586,clean
4,4,1,3,68,6,375,3536,806,6,5,clean
3,3,2,3,26927,4,588,13557,3682,3360,3371,defective
2,2,3,72,77,2,414,9728,2644,32,6,clean
3,3,4,15,1859,3,764,7294,2030,311,308,clean
2,2,1,20553,321,2,375,3451,1201,110,50,defective
1,1,2,71095,536,1,588,2374,787,241,295,clean
1,1,3,213904,925,1,764,2621,891,461,464,clean
1,1,1,16,8,1,375,206,47,4,4,clean
2,2,1,1736,104,2,375,4284,1378,31,20,clean
1,1,1,16,16,1,375,3442,1193,16,0,clean
1,1,2,441,150,1,588,3123,896,147,3,defective
1,1,3,640,56,1,414,6829,2269,16,40,clean
4,4,4,990,3236,5,764,2308,732,327,319,clean
1,1,1,18,18,1,375,853,115,18,0,clean
1,1,2,5049,314,1,588,1101,166,297,17,defective
1,1,1,10,20,2,375,1393,165,10,0,clean
1,1,2,2354,9581,3,764,1428,353,1708,1485,clean
1,1,1,18,9,1,375,5673,1882,6,3,defective
1,1,2,2825,138,1,588,5963,1959,113,25,clean
1,1,3,63504,504,1,764,1981,537,252,252,clean
2,2,1,34254,585,2,375,5737,1894,211,81,defective
1,1,2,6889,166,1,588,5984,1966,83,83,defective
1,1,3,3576545,11987,2,764,3021,979,2988,3005,clean
1,1,1,34254,445,1,375,5672,1882,346,99,defective
1,1,2,3576545,11987,2,764,3021,979,2988,3005,clean
1,1,1,77,18,1,375,3116,599,11,7,clean
1,1,2,30260,348,1,764,5462,1064,170,178,clean
1,1,1,221,30,1,375,2527,573,13,17,clean
1,1,2,77672,8262,2,588,2948,1356,2044,2087,defective
1,1,1,918,222,2,375,3820,1056,102,9,clean
3,3,2,338,297,4,588,3851,1070,46,28,clean
4,4,3,2376,463,5,414,4151,1204,59,33,clean
1,1,4,22910,303,1,764,4122,1072,158,145,clean
1,1,1,345,38,1,375,1359,129,23,15,clean
38,38,1,3819,9466,38,375,3797,1307,203,45,defective
7,7,2,8,300,7,588,5421,2014,27,15,defective
2,2,3,8930,196,2,414,5452,2042,49,49,clean
5,5,4,42,2041,5,764,5464,2053,202,205,defective
2,2,1,5,825,5,375,2246,725,165,0,clean
3,3,2,100,1397,3,764,1994,602,229,236,clean
2,2,1,15410,251,2,375,2594,830,58,67,clean
4,4,2,4,27094,5,588,4848,1425,2702,2716,defective
5,5,3,25596,403,5,414,2633,861,42,37,defective
5,5,4,10,1531,5,764,3516,1039,183,123,clean
1,1,1,1,4,2,375,11279,3040,1,1,clean
1,1,2,11918972,26919,2,588,8201,2302,6718,6741,defective
1,1,3,5,20,2,764,5274,1489,8,2,clean
1,1,1,4,4,1,375,3003,502,2,2,clean
2,2,2,1024,27047,4,588,5603,1402,3375,3386,defective
2,2,3,33,479,3,764,2020,335,68,91,clean
3,3,1,3,56,4,375,3451,1201,11,2,clean
3,3,2,594,70,3,588,2589,738,10,13,clean
2,2,3,869,92,2,414,3865,1108,6,40,clean
24,24,4,196,21670,58,764,2826,803,190,182,defective
1,1,1,16,28,3,375,460,0,0,9,clean
2,2,2,3,26922,3,588,11832,3286,4478,4495,defective
4,4,3,3,578,5,764,2570,603,57,58,clean
3,3,1,345,154,4,375,2258,468,34,4,clean
4,4,2,616,43725,8,588,4593,1543,2724,2740,defective
2,2,3,2,22,2,414,5785,1318,6,5,clean
7,7,4,1248,3271,9,764,5801,1341,152,210,clean
3,3,1,11,138,3,375,3086,755,35,10,clean
3,3,2,80,27102,5,588,5843,1708,2702,2718,defective
2,2,3,1125,135,2,414,4433,1380,38,29,clean
6,6,4,408,8047,12,764,4105,1232,422,247,clean
1,1,1,12,8,1,375,4328,1396,6,2,clean
6,6,2,2500,27771,9,588,5397,1672,1542,1543,defective
1,1,3,312,38,1,414,4734,1569,26,12,clean
10,10,4,92,7328,21,764,4559,1364,226,122,clean
2,2,1,11,100,2,375,3950,1068,42,8,clean
